Event ID,Time Slice,Gamma ID,Node(detector),X,Y,Z,Time,Edep,type,Gamma Source
9285,0,1,1,-74.88,-40.57,-70.59,0.23069715358239895,0.1226,phot,Annihilation
9287,0,1,1,-56.7,-46.36,91.6,0.23080053518291765,0.1128,compt,Annihilation
9292,0,1,0,76.73,55.76,49.01,0.23090531097456524,0.4972,compt,Annihilation
9292,0,1,0,80.86,62.32,42.01,0.23090531100940517,0.4118,phot,Annihilation
9293,0,1,1,-48.89,52.39,-39.82,0.23095323102445,0.5622,compt,Annihilation
9293,0,1,1,-48.77,52.43,-39.94,0.23095323102502202,0.02449,compt,Annihilation
9293,0,1,1,-47.44,54.6,-42.49,0.23095323103704,0.3223,phot,Annihilation
9295,0,1,0,48.81,-39.39,32.21,0.2310416246432571,0.1363,compt,Annihilation
9295,0,1,0,55.91,-47.52,46.38,0.2310416247027038,0.3399,compt,Annihilation
9295,0,1,0,51.47,-51.26,50.32,0.23104162472607004,0.0577,compt,Annihilation
9295,0,1,0,50.88,-54.38,53.12,0.23104162474020654,0.1285,compt,Annihilation
9297,0,1,1,-55.52,-69.24,58.56,0.23107879451039495,0.909,phot,Annihilation
9298,0,1,0,51.15,-57.6,5.628,0.23109043081534403,0.909,phot,Annihilation
9300,0,1,0,48.72,41.61,7.155,0.23110806997930336,0.1907,compt,Annihilation
9300,0,1,0,81.29,52.27,25.29,0.23110807010862466,0.2829,compt,Annihilation
9301,0,1,1,-57.87,-53.01,-68.06,0.23113195771782674,0.4732,compt,Annihilation
9301,0,1,1,-52.91,-63.0,-71.19,0.23113195775646908,0.1421,compt,Annihilation
9301,0,1,1,-50.49,-63.67,-69.85,0.23113195776597162,0.2938,phot,Annihilation
9308,0,1,0,56.07,-73.88,8.69,0.23133509986254105,0.3757,compt,Annihilation
9308,0,1,0,56.97,-74.6,10.26,0.23133509986902806,0.2444,compt,Annihilation
9308,0,1,0,57.35,-73.77,10.66,0.23133509987235168,0.06746,compt,Annihilation
9311,0,1,1,-56.07,-23.35,-70.27,0.23135520722303315,0.5602,compt,Annihilation
9311,0,1,1,-54.24,-28.54,-70.69,0.23135520724145883,0.07037,compt,Annihilation
9311,0,1,1,-53.57,-28.79,-70.97,0.23135520724401468,0.02214,compt,Annihilation
9311,0,1,1,-47.05,-27.79,-71.46,0.231355207266097,0.2563,phot,Annihilation
9313,0,1,1,-50.45,-61.88,-5.463,0.23137693348356708,0.5263,compt,Annihilation
9313,0,1,1,-51.22,-61.75,-4.323,0.23137693348817664,0.3827,phot,Annihilation
9314,0,1,1,-52.92,65.41,-24.71,0.23140029235799012,0.04165,compt,Annihilation
9316,0,1,1,-49.76,-33.7,-71.63,0.23150260015815854,0.04588,compt,Annihilation
9316,0,1,1,-56.44,-35.97,-84.61,0.23150260020741914,0.1156,compt,Annihilation
9316,0,1,1,-61.44,-40.14,-89.85,0.2315026002353119,0.06868,compt,Annihilation
9316,0,1,1,-65.31,-48.6,-95.14,0.23150260027101344,0.3895,compt,Annihilation
9316,0,1,1,-82.87,-41.47,-90.82,0.23150260033584724,0.2894,phot,Annihilation
9321,0,1,1,-57.91,45.42,-54.37,0.23165632271987582,0.3232,compt,Annihilation
9323,0,1,0,67.9,-67.12,15.54,0.23169741642544875,0.5082,compt,Annihilation
9323,0,1,0,84.34,-59.61,-2.124,0.2316974165097448,0.08994,compt,Annihilation
9323,0,1,0,84.86,-61.44,-4.399,0.23169741651964315,0.1197,compt,Annihilation
9323,0,1,0,82.73,-61.42,-4.746,0.23169741652685905,0.1912,phot,Annihilation
9331,0,1,0,57.07,27.92,8.756,0.23195614295590875,0.4534,compt,Annihilation
9331,0,1,0,56.96,39.31,10.02,0.23195614299411493,0.1817,compt,Annihilation
9331,0,1,0,55.31,41.45,5.139,0.23195614301273895,0.2739,phot,Annihilation
9335,0,1,0,71.84,50.96,-18.31,0.23216464805067583,0.5132,compt,Annihilation
9335,0,1,0,77.19,69.64,3.122,0.2321646481471723,0.022,compt,Annihilation
9336,0,1,0,56.01,-42.71,-68.78,0.23217528590335787,0.5857,compt,Annihilation
9336,0,1,0,54.1,-43.92,-69.2,0.23217528591104158,0.1329,compt,Annihilation
9336,0,1,0,55.34,-45.53,-68.74,0.2321752859179842,0.07872,compt,Annihilation
9336,0,1,0,55.27,-45.45,-68.74,0.23217528591833086,0.1116,phot,Annihilation
9339,0,1,0,74.08,-18.67,72.35,0.23225992671846862,0.3888,compt,Annihilation
9344,0,1,0,60.68,-39.36,2.636,0.23242717843280633,0.7037,compt,Annihilation
9344,0,1,0,56.11,-34.58,4.849,0.23242717845605695,0.2053,phot,Annihilation
9345,0,1,1,-54.66,34.44,39.29,0.23244555066695172,0.4105,compt,Annihilation
9345,0,1,1,-57.23,32.36,42.0,0.23244555068120584,0.2079,compt,Annihilation
9345,0,1,1,-53.69,27.13,44.24,0.23244555070356704,0.2906,phot,Annihilation
9347,0,1,0,59.45,59.69,56.69,0.23254066997344475,0.6918,compt,Annihilation
9347,0,1,0,56.59,50.61,56.89,0.23254067000520506,0.06631,compt,Annihilation
9347,0,1,0,57.22,50.42,55.57,0.23254067001015985,0.1509,phot,Annihilation
9348,0,1,0,72.48,69.33,-50.06,0.23261163873198837,0.02223,compt,Annihilation
9350,0,1,1,-63.47,38.59,6.189,0.23262365017339326,0.03953,compt,Annihilation
9350,0,1,1,-73.2,44.19,8.425,0.23262365021158896,0.2575,compt,Annihilation
9353,0,1,1,-62.97,15.97,-87.6,0.2328692283684753,0.6232,compt,Annihilation
9353,0,1,1,-62.82,14.17,-87.56,0.23286922837449112,0.2858,phot,Annihilation
9355,0,1,0,60.31,9.419,15.03,0.23290382731914056,0.6932,compt,Annihilation
9355,0,1,0,57.85,10.16,12.84,0.23290382733039977,0.001197,compt,Annihilation
9355,0,1,0,57.8,10.18,12.77,0.23290382733070444,0.2146,phot,Annihilation
9356,0,1,0,49.21,60.29,43.28,0.23296295717239182,0.624,compt,Annihilation
9358,0,1,0,56.32,-55.07,-2.559,0.23297713983149712,0.07726,compt,Annihilation
9359,0,1,1,-70.54,11.05,36.67,0.23298361592563113,0.03424,compt,Annihilation
9360,0,1,1,-81.48,-47.91,-76.19,0.23299765657794544,0.909,phot,Annihilation
9365,0,1,0,47.55,36.91,-58.26,0.23307028846637728,0.7321,compt,Annihilation
9365,0,1,0,46.56,33.13,-57.5,0.23307028847966924,0.1769,phot,Annihilation
9371,0,1,0,74.88,17.0,48.93,0.23320162315735646,0.909,phot,Annihilation
9374,0,1,1,-69.42,-14.95,-22.72,0.2333014190741536,0.909,phot,Annihilation
9378,0,1,1,-57.4,17.51,44.19,0.23345677579989868,0.3713,compt,Annihilation
9378,0,1,1,-57.47,17.0,44.82,0.23345677580260224,0.3509,compt,Annihilation
9378,0,1,1,-59.65,17.98,40.89,0.23345677581794771,0.1869,phot,Annihilation
9381,0,1,0,60.72,58.02,48.17,0.23351226683779713,0.708,compt,Annihilation
9381,0,1,0,48.7,53.67,36.5,0.23351226689552684,0.201,phot,Annihilation
9385,0,1,0,59.83,11.73,-27.86,0.23361482298564,0.096,compt,Annihilation
9385,0,1,0,76.87,14.37,-28.9,0.23361482304327355,0.6026,compt,Annihilation
9385,0,1,0,65.43,5.929,-24.4,0.2336148230930142,0.2104,phot,Annihilation
9386,0,1,0,63.74,8.121,-0.4209,0.23363298130870652,0.6744,compt,Annihilation
9386,0,1,0,60.82,9.495,0.6609,0.23363298132005908,0.06887,compt,Annihilation
9386,0,1,0,61.05,10.27,0.6863,0.23363298132274665,0.1658,phot,Annihilation
9389,0,1,1,-62.28,-13.4,-77.45,0.23368704355812533,0.3699,compt,Annihilation
9389,0,1,1,-61.85,-14.17,-79.42,0.23368704356531292,0.2686,compt,Annihilation
9389,0,1,1,-61.55,-14.51,-79.26,0.23368704356693606,0.2705,phot,Annihilation
9393,0,1,1,-58.16,22.33,-51.66,0.23374052973326492,0.4986,compt,Annihilation
9393,0,1,1,-60.08,24.86,-49.82,0.2337405297454792,0.1948,compt,Annihilation
9393,0,1,1,-52.32,25.35,-44.76,0.23374052977640755,0.2156,phot,Annihilation
9396,0,1,0,60.17,74.44,-69.73,0.23391415406442684,0.7003,compt,Annihilation
9397,0,1,0,51.06,-53.11,15.85,0.23391873982808598,0.06445,compt,Annihilation
9400,0,1,1,-59.63,8.464,71.23,0.2339945672974856,0.1727,compt,Annihilation
9402,0,1,0,58.93,-48.29,-62.31,0.23411453957330222,0.453,compt,Annihilation
9403,0,1,1,-56.47,58.59,72.8,0.23415586381109438,0.2293,compt,Annihilation
9404,0,1,0,54.52,-40.26,68.36,0.23416607467738335,0.4987,compt,Annihilation
9405,0,1,1,-58.63,61.78,31.56,0.234179834900023,0.04134,compt,Annihilation
9405,0,1,1,-61.33,66.45,34.05,0.23417983491983413,0.1448,compt,Annihilation
9406,0,1,0,66.83,10.4,-52.2,0.23418454974326694,0.07316,compt,Annihilation
9408,0,1,1,-62.2,1.619,-33.99,0.23427731883374336,0.08598,compt,Annihilation
9408,0,1,1,-73.36,-1.753,-37.84,0.2342773188746865,0.1586,compt,Annihilation
9408,0,1,1,-80.05,-7.655,-37.47,0.23427731890447065,0.4762,compt,Annihilation
9408,0,1,1,-73.7,0.8543,-32.23,0.2342773189439663,0.1882,phot,Annihilation
9411,0,1,1,-66.11,-3.448,-8.605,0.2344374141154972,0.909,phot,Annihilation
9414,0,1,0,79.24,-18.21,-73.75,0.23454828622164675,0.1269,compt,Annihilation
9416,0,1,0,63.48,-11.67,12.28,0.23456689611682704,0.02899,compt,Annihilation
9416,0,1,0,83.98,-13.97,12.03,0.23456689618564805,0.1237,compt,Annihilation
9417,0,1,0,48.46,-45.05,-70.0,0.23458017469530573,0.4377,compt,Annihilation
9417,0,1,0,48.44,-45.1,-70.04,0.23458017469551584,0.2722,compt,Annihilation
9417,0,1,0,51.58,-45.76,-68.31,0.23458017470767337,0.1991,phot,Annihilation
9419,0,1,0,66.39,52.79,10.34,0.23461568853102613,0.403,compt,Annihilation
9419,0,1,0,66.47,52.79,10.29,0.23461568853137055,0.08929,compt,Annihilation
9420,0,1,1,-71.25,-56.59,85.63,0.2347134204625268,0.692,compt,Annihilation
9420,0,1,1,-70.84,-56.36,83.13,0.23471342047103455,0.09365,compt,Annihilation
9420,0,1,1,-68.69,-55.91,85.94,0.23471342048295077,0.03501,compt,Annihilation
9420,0,1,1,-68.76,-55.63,85.48,0.23471342048476007,0.08833,phot,Annihilation
9424,0,1,1,-47.3,-47.09,45.78,0.23477467772083463,0.7349,compt,Annihilation
9424,0,1,1,-47.19,-46.51,44.28,0.2347746777261893,0.1741,phot,Annihilation
9425,0,1,0,67.74,-22.99,88.65,0.23478272745847642,0.3837,compt,Annihilation
9426,0,1,1,-69.59,13.63,-18.38,0.23491346073251765,0.909,phot,Annihilation
9441,0,1,0,47.0,-53.68,77.93,0.23524615019971884,0.08422,compt,Annihilation
9445,0,1,0,64.38,-18.81,-31.86,0.23533629298925549,0.06364,compt,Annihilation
9445,0,1,0,71.61,-24.7,-37.0,0.23533629302477407,0.8454,phot,Annihilation
9447,0,1,1,-51.65,-68.67,-23.19,0.23539508896841163,0.6552,compt,Annihilation
9449,0,1,1,-70.96,-41.44,7.059,0.23541999962235227,0.4076,compt,Annihilation
9450,0,1,0,80.54,43.66,-61.07,0.2354794271003323,0.04415,compt,Annihilation
9452,0,1,0,53.31,32.52,45.39,0.23551733769916597,0.6358,compt,Annihilation
9455,0,1,1,-47.32,58.27,-26.67,0.23561053602263535,0.2914,compt,Annihilation
9455,0,1,1,-51.38,60.1,-25.49,0.23561053603802198,0.01792,compt,Annihilation
9455,0,1,1,-78.26,69.35,-11.08,0.23561053614432292,0.05724,compt,Annihilation
9455,0,1,1,-82.52,68.92,-7.358,0.23561053616322716,0.2285,compt,Annihilation
9455,0,1,1,-82.77,72.88,-2.118,0.23561053618514224,0.04803,compt,Annihilation
9455,0,1,1,-82.82,73.05,-2.084,0.23561053618575006,0.266,phot,Annihilation
9459,0,1,1,-59.65,-65.74,77.57,0.23573018024072745,0.473,compt,Annihilation
9459,0,1,1,-84.86,-72.95,68.11,0.23573018033371518,0.132,compt,Annihilation
9462,0,1,1,-51.81,33.53,61.6,0.23580540953016166,0.3817,compt,Annihilation
9462,0,1,1,-63.16,24.62,72.1,0.23580540958966284,0.2945,compt,Annihilation
9462,0,1,1,-63.19,24.7,72.09,0.23580540958993457,0.06391,compt,Annihilation
9462,0,1,1,-68.39,24.31,74.05,0.23580540960852187,0.1689,phot,Annihilation
9463,0,1,0,62.26,-4.781,90.5,0.23580591284222174,0.1884,compt,Annihilation
9463,0,1,0,65.28,-9.216,96.67,0.2358059128695051,0.3946,compt,Annihilation
9463,0,1,0,69.29,-10.89,94.42,0.23580591288583147,0.1539,compt,Annihilation
9463,0,1,0,68.95,-11.24,93.8,0.23580591288848105,0.1721,phot,Annihilation
9466,0,1,1,-51.16,-36.79,43.84,0.23587530497908785,0.4615,compt,Annihilation
9468,0,1,0,55.03,-53.27,4.481,0.23587993937887056,0.1443,compt,Annihilation
9468,0,1,0,79.82,-61.07,5.407,0.23587993946561875,0.1499,compt,Annihilation
9471,0,1,1,-58.0,26.13,9.888,0.23595294620690174,0.2143,compt,Annihilation
9471,0,1,1,-83.27,31.67,-1.857,0.23595294630167302,0.4608,compt,Annihilation
9471,0,1,1,-82.58,32.8,-1.151,0.23595294630666666,0.2339,phot,Annihilation
9475,0,1,0,78.41,64.51,92.69,0.2360289665124895,0.0173,compt,Annihilation
9477,0,1,1,-76.06,-27.0,-73.7,0.23607688092540313,0.3587,compt,Annihilation
9477,0,1,1,-79.52,-35.5,-75.63,0.23607688095670512,0.2811,compt,Annihilation
9477,0,1,1,-80.58,-38.03,-63.51,0.23607688099815005,0.0767,compt,Annihilation
9478,0,1,1,-58.86,13.67,42.62,0.23609438100858118,0.5452,compt,Annihilation
9478,0,1,1,-56.46,18.81,48.93,0.23609438103687355,0.2048,compt,Annihilation
9478,0,1,1,-56.91,8.865,46.32,0.23609438107120193,0.1591,phot,Annihilation
9480,0,1,1,-71.63,54.43,12.74,0.23619567382085216,0.6668,compt,Annihilation
9480,0,1,1,-70.99,49.56,13.08,0.23619567383724424,0.1029,compt,Annihilation
9480,0,1,1,-72.98,50.75,14.09,0.2361956738456951,0.03299,compt,Annihilation
9480,0,1,1,-73.45,50.02,11.61,0.2361956738544313,0.001021,compt,Annihilation
9480,0,1,1,-73.56,49.97,11.42,0.23619567385518467,0.1053,phot,Annihilation
9481,0,1,0,63.52,40.33,-34.27,0.23621483670148788,0.5548,compt,Annihilation
9481,0,1,0,73.76,29.02,-32.69,0.23621483675266128,0.3542,phot,Annihilation
9482,0,1,0,60.33,-63.59,-70.69,0.23621704337720079,0.08105,compt,Annihilation
9482,0,1,0,66.01,-71.84,-86.78,0.23621704344041417,0.5181,compt,Annihilation
9482,0,1,0,68.59,-70.65,-87.5,0.23621704345021644,0.3099,phot,Annihilation
9483,0,1,0,66.49,69.82,42.58,0.23622446274297157,0.4431,compt,Annihilation
9485,0,1,0,74.21,-68.2,-43.15,0.23625713599624704,0.5509,compt,Annihilation
9485,0,1,0,70.14,-73.55,-43.98,0.23625713601882942,0.0393,compt,Annihilation
9487,0,1,0,50.43,-74.34,-75.48,0.23633306185550282,0.1804,compt,Annihilation
9492,0,1,0,54.5,25.69,-37.79,0.2365243456697098,0.2697,compt,Annihilation
9492,0,1,0,79.12,14.86,-52.5,0.23652434577196843,0.1309,compt,Annihilation
9496,0,1,0,73.35,-43.09,25.27,0.23664268642013173,0.4319,compt,Annihilation
9496,0,1,0,74.7,-72.28,19.93,0.236642686519238,0.3061,compt,Annihilation
9496,0,1,0,75.29,-70.36,20.86,0.23664268652662546,0.02047,compt,Annihilation
9496,0,1,0,78.13,-69.18,21.86,0.23664268653741619,0.1505,phot,Annihilation
9499,0,1,1,-51.25,67.04,-80.83,0.23668120024928457,0.09014,compt,Annihilation
9502,0,1,1,-75.4,-40.3,-29.98,0.23676775303201453,0.06072,compt,Annihilation
9508,0,1,1,-53.27,35.9,12.62,0.23700875834845095,0.3915,compt,Annihilation
9508,0,1,1,-56.07,39.26,8.589,0.23700875836830204,0.5175,phot,Annihilation
9510,0,1,1,-46.2,-39.56,-12.89,0.2370373030184325,0.6164,compt,Annihilation
9513,0,1,0,84.46,61.18,46.03,0.23710987673196332,0.1749,compt,Annihilation
9514,0,1,1,-45.27,-39.49,37.81,0.23712631813684582,0.5142,compt,Annihilation
9514,0,1,1,-54.72,-46.77,27.21,0.2371263181900731,0.02488,compt,Annihilation
9514,0,1,1,-55.69,-47.0,25.22,0.23712631819748414,0.1891,compt,Annihilation
9514,0,1,1,-50.48,-47.66,25.06,0.23712631821500782,0.1808,phot,Annihilation
9516,0,1,1,-71.09,11.62,-20.83,0.23715782481562386,0.4609,compt,Annihilation
9516,0,1,1,-72.57,12.97,-19.08,0.2371578248245149,0.1985,compt,Annihilation
9516,0,1,1,-71.75,13.33,-18.51,0.2371578248280536,0.2496,phot,Annihilation
9519,0,1,0,56.61,-42.66,-33.06,0.2373025898668127,0.5969,compt,Annihilation
9519,0,1,0,62.67,-35.27,-33.02,0.23730258989867367,0.3121,phot,Annihilation
9520,0,1,0,54.67,41.89,-35.39,0.23731097633051224,0.3233,compt,Annihilation
9520,0,1,0,65.31,42.97,-34.1,0.23731097636643408,0.2604,compt,Annihilation
9524,0,1,0,67.32,-66.41,28.74,0.23739382657729174,0.5591,compt,Annihilation
9524,0,1,0,65.94,-69.48,26.35,0.23739382659104702,0.1916,compt,Annihilation
9524,0,1,0,68.59,-68.18,30.91,0.23739382660916633,0.05096,compt,Annihilation
9524,0,1,0,68.46,-68.24,30.89,0.23739382660964845,0.1073,phot,Annihilation
9533,0,1,1,-46.99,60.34,-99.46,0.23759690896560923,0.04798,compt,Annihilation
9534,0,1,1,-51.69,-34.38,-69.62,0.23760001990989557,0.06022,compt,Annihilation
9537,0,1,1,-74.11,-72.14,-74.84,0.23771139489259938,0.302,compt,Annihilation
9539,0,1,0,48.11,40.85,-26.77,0.23772680852806144,0.692,compt,Annihilation
9539,0,1,0,47.6,40.63,-26.88,0.23772680852993502,0.217,phot,Annihilation
9549,0,1,0,66.49,0.9387,-21.11,0.23812927781165064,0.6507,compt,Annihilation
9549,0,1,0,57.54,2.596,-30.67,0.23812927785566712,0.0708,compt,Annihilation
9549,0,1,0,56.99,2.811,-30.35,0.23812927785791893,0.0534,compt,Annihilation
9549,0,1,0,59.24,6.105,-29.3,0.23812927787168545,0.1341,phot,Annihilation
9550,0,1,0,71.05,42.47,-11.49,0.23817036960198557,0.5537,compt,Annihilation
9550,0,1,0,66.75,73.44,0.7232,0.2381703697139629,0.3553,phot,Annihilation
9553,0,1,0,83.83,45.38,15.77,0.23824234803392128,0.6463,compt,Annihilation
9553,0,1,0,83.02,46.06,14.87,0.23824234803855054,0.2627,phot,Annihilation
9558,0,1,1,-54.53,27.12,3.16,0.23839760673168384,0.6951,compt,Annihilation
9558,0,1,1,-53.75,25.92,3.747,0.2383976067368499,0.04056,compt,Annihilation
9558,0,1,1,-53.47,25.54,3.281,0.23839760673907343,0.1734,phot,Annihilation
9559,0,1,1,-75.31,1.704,41.21,0.23843428052052773,0.4886,compt,Annihilation
9559,0,1,1,-78.26,-5.662,41.81,0.23843428054707214,0.1065,compt,Annihilation
9560,0,1,0,61.51,-12.57,4.012,0.23850842347714588,0.5265,compt,Annihilation
9560,0,1,0,63.17,-12.98,10.21,0.23850842349858958,0.3825,phot,Annihilation
9567,0,1,1,-60.72,20.36,-77.5,0.23869442681446337,0.4935,compt,Annihilation
9567,0,1,1,-74.23,15.79,-74.41,0.23869442686313572,0.1544,compt,Annihilation
9567,0,1,1,-75.36,16.18,-65.9,0.23869442689179513,0.261,phot,Annihilation
9568,0,1,0,67.07,34.58,43.8,0.2387365899483617,0.6601,compt,Annihilation
9568,0,1,0,67.57,31.19,41.87,0.23873658996147776,0.04439,compt,Annihilation
9568,0,1,0,66.25,33.25,40.62,0.23873658997064037,0.1079,compt,Annihilation
9568,0,1,0,66.5,31.36,39.38,0.23873658997823669,0.09663,phot,Annihilation
9584,0,1,0,69.13,-15.67,4.98,0.23920271441991123,0.077,compt,Annihilation
9584,0,1,0,71.33,-16.18,6.009,0.23920271442817698,0.1917,compt,Annihilation
9588,0,1,1,-59.85,-32.11,99.71,0.2394136299759433,0.1114,compt,Annihilation
9591,0,1,0,64.47,73.82,-74.91,0.23945579790791657,0.6782,compt,Annihilation
9591,0,1,0,64.86,73.35,-72.91,0.2394557979148995,0.06634,compt,Annihilation
9591,0,1,0,63.22,69.71,-72.18,0.23945579792841232,0.01685,compt,Annihilation
9591,0,1,0,63.51,67.71,-68.88,0.23945579794132144,0.1476,phot,Annihilation
9593,0,1,1,-62.08,-43.92,39.34,0.2395241809250921,0.2815,compt,Annihilation
9593,0,1,1,-64.2,-45.25,38.91,0.239524180933554,0.3107,compt,Annihilation
9593,0,1,1,-64.82,-44.48,37.41,0.23952418093951383,0.007947,compt,Annihilation
9593,0,1,1,-65.69,-44.18,35.93,0.23952418094534172,0.3089,phot,Annihilation
9594,0,1,1,-75.31,44.71,-13.38,0.2395533628740579,0.266,compt,Annihilation
9598,0,1,0,71.38,-31.03,-11.38,0.2396484297439283,0.3829,compt,Annihilation
9598,0,1,0,73.65,-35.19,-16.76,0.2396484297678085,0.1305,compt,Annihilation
9598,0,1,0,78.21,-32.95,-26.39,0.23964842980414958,0.01374,compt,Annihilation
9602,0,1,1,-46.85,52.04,88.38,0.23980138414678676,0.6947,compt,Annihilation
9605,0,1,0,81.82,-12.44,-27.96,0.23991313149112642,0.2805,compt,Annihilation
9610,0,1,0,53.73,34.43,19.18,0.24002221951857766,0.2372,compt,Annihilation
9614,0,1,0,65.74,-33.87,78.18,0.2400867833487582,0.3509,compt,Annihilation
9614,0,1,0,65.43,-42.81,83.86,0.24008678338410266,0.1078,compt,Annihilation
9614,0,1,0,60.75,-54.21,83.95,0.24008678342518652,0.0348,compt,Annihilation
9614,0,1,0,60.74,-56.37,84.53,0.24008678343266965,0.04883,compt,Annihilation
9614,0,1,0,60.7,-56.44,84.59,0.24008678343299322,0.3667,phot,Annihilation
9619,0,1,1,-61.52,19.97,50.85,0.24031739790872944,0.5741,compt,Annihilation
9619,0,1,1,-64.98,19.6,46.8,0.2403173979265539,0.0126,compt,Annihilation
9619,0,1,1,-65.63,19.28,46.27,0.24031739792952844,0.3223,phot,Annihilation
9621,0,1,1,-59.05,23.48,-11.64,0.24039912811773165,0.6894,compt,Annihilation
9621,0,1,1,-54.95,20.48,-14.25,0.2403991281367877,0.2196,phot,Annihilation
9626,0,1,0,69.22,-31.26,-4.841,0.24051624137426142,0.009084,compt,Annihilation
9635,0,1,0,55.11,43.67,35.93,0.24068866845218262,0.2191,compt,Annihilation
9635,0,1,0,55.83,58.79,59.84,0.24068866854657311,0.2475,compt,Annihilation
9635,0,1,0,74.45,61.52,76.04,0.24068866862939586,0.2151,compt,Annihilation
9635,0,1,0,75.05,58.62,75.15,0.24068866863969585,0.2274,phot,Annihilation
9639,0,1,1,-64.32,27.79,67.69,0.240766989776592,0.2622,compt,Annihilation
9639,0,1,1,-65.33,27.15,68.9,0.24076698978228186,0.3142,compt,Annihilation
9639,0,1,1,-64.31,25.61,69.45,0.24076698978870842,0.1355,compt,Annihilation
9639,0,1,1,-68.99,25.11,75.37,0.24076698981393194,0.1971,phot,Annihilation
9642,0,1,1,-78.37,-1.379,25.44,0.24085963911670646,0.4542,compt,Annihilation
9647,0,1,0,63.71,-19.86,-21.54,0.24097240004615972,0.6315,compt,Annihilation
9647,0,1,0,53.96,-39.12,10.97,0.24097240017634314,0.2775,phot,Annihilation
9649,0,1,1,-84.12,42.08,-22.69,0.24098724120065373,0.2959,compt,Annihilation
9652,0,1,0,76.03,37.85,8.168,0.24122889183837884,0.3528,compt,Annihilation
9652,0,1,0,84.39,34.15,8.94,0.24122889186897054,0.3576,compt,Annihilation
9652,0,1,0,82.28,38.86,7.04,0.24122889188732136,0.1985,phot,Annihilation
9654,0,1,1,-45.58,50.43,59.81,0.24133269981295194,0.6967,compt,Annihilation
9657,0,1,1,-46.62,-48.92,19.74,0.2413916805178249,0.00332,compt,Annihilation
9657,0,1,1,-58.79,-61.82,27.72,0.24139168058270194,0.2296,compt,Annihilation
9662,0,1,0,61.36,-0.5428,26.7,0.24161484437289657,0.243,compt,Annihilation
9662,0,1,0,73.35,-11.32,32.75,0.24161484443033343,0.666,phot,Annihilation
9668,0,1,0,59.14,-16.62,-17.55,0.24181004766825204,0.5767,compt,Annihilation
9668,0,1,0,56.34,-26.01,-20.37,0.24181004770226336,0.1673,compt,Annihilation
9668,0,1,0,59.95,-21.05,-19.95,0.2418100477227753,0.06069,compt,Annihilation
9668,0,1,0,60.1,-23.37,-18.48,0.24181004773193912,0.1043,phot,Annihilation
9673,0,1,0,68.4,18.85,23.41,0.24195496208046113,0.2093,compt,Annihilation
9673,0,1,0,80.6,30.79,38.36,0.2419549621561571,0.6997,phot,Annihilation
9676,0,1,0,52.99,-28.57,-25.07,0.24205981581465086,0.03209,compt,Annihilation
